cnpj,razao_social,nome_fantasia,logradouro,numero,complemento,bairro,cidade,uf,dados_cbo
5231102000131,INSTITUTO DE OFTAMOLOGIA BRAZUNA LTDA,INSTITUTO DE OFTALMOLOGIA BRAZUNA,RUA                                     ,,160 - LOJA 309,VILA VALQUEIRE      ,RIO DE JANEIRO,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
5247488709,NYCOLE CARVALHO MAGALHAES,NYCOLE CARVALHO MAGALHAES,R GESSYR G FONTES,,139/1205,CENTRO,SÃO JOÃO DE MERITI,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}}"
5270406000108,ARTI-TRAUMA LTDA,ARTI -TRAUMA LTDA,RUA,, Nº 30,CENTRO,NITEROI,RJ,"{""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225320"": {""profissao"": ""Médico"", ""especialidades"": [""radiologia e diagnóstico por imagem""]}}"
5273213000100,CLINICA VASCULAR DE TERESOPOLIS S/S,CLINICA VASCULAR DE TERESOPOLIS,RUA PREFEITO SEBASTIÃO TEIXEIRA - ATÉ 10,,"20/513, 517 E 518 ",VÁRZEA,TERESÓPOLIS,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}, ""225140"": {""profissao"": ""Médico"", ""especialidades"": [""do trabalho""]}}"
5287530706,FABIO MONTEIRO COSTA,FABIO MONTEIRO COSTA,AV DAS AMÉRICAS - DE 12003 A 16235 - LAD,,60,RCR BANDEIRANTES,RIO DE JANEIRO,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}}"
5289604740,NICOLAU TAVARES BOECHEM,NICOLAU TAVARES BOECHEM,RUA CONDE DE BONFIM - DE 0225 A 0529 - L,,229 SALA 3,TIJUCA,RIO DE JANEIRO,RJ,"{""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}}"
5293202000192,RIO VISAO HERSZENHAUT LTDA,OFTALMO CLINICA BELO OHAR,AV MINISTRO EDGARD ROMERO               ,,"46, SL. 303/304",MADUREIRA           ,RIO DE JANEIRO,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
5321582000121,CENTRO MEDICO MESQUITA LTDA,CMM LTDA,AVENIDA,,"N º  14, andar sobreloja sala 13",SANTA TEREZINHA,MESQUITA,RJ,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}, ""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225180"": {""profissao"": ""Médico"", ""especialidades"": [""geriatra""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}, ""225285"": {""profissao"": ""Médico"", ""especialidades"": [""urologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5323006706,ABILIO MOURA CARDOSO LOPES,ABILIO MOURA CARDOSO LOPES,RUA ATOR PAULO GUSTAVO - DE 182 A 300 - ,,160 SALA 806,ICARAÍ,NITERÓI,RJ,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}}"
5324387000155,DUQUE E ZANIOLO - ASSISTENCIA MEDICA LTDA,DUQUE E ZANIOLO ASSISTENCIA MEDICA LTDA,AV,,16150 SL 217,RECREIO DOS BANDEIRA,RIO DE JANEIRO,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}}"
5347070000134,CLINICA DE DIABETES ENDOCRINOLOGIA MEIER LTDA,CLINICA DE DIABETES ENDOCRINOLOGIA MEIER,R DIAS DA CRUZ - ATÉ 473 - LADO ÍMPAR,,Nº 126 BLOCO 09 SALA 126,MÉIER,RIO DE JANEIRO,RJ,"{""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}}"
5349316000107,FEMME CENTER CLINICA DA MULHER,FEMME CENTER CLINICA DA MULHER,"AVENIDA RIO BRANCO, 156, ED AV CENTRAL",,156/1321,CENTRO,RIO DE JANEIRO,RJ,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
5354426000167,MED CLIN SERVICOS MEDICOS LTDA,MED CLIN,AV CESÁRIO DE MELO - DE 2840 A 4266 - LA,,3600 BLOCO 2 SALA 326,CPO GRANDE          ,RIO DE JANEIRO,RJ,"{""223635"": {""profissao"": ""Fisioterapeuta"", ""especialidades"": [""traumato-ortopédica funcional""]}, ""225109"": {""profissao"": ""Médico"", ""especialidades"": [""nefrologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}}"
5393605000103,FISICARE FISIOTERAPIA LTDA,FISICARE FISIOTERAPIA LTDA,"Avenida Rio Branco, 277, Edifício São Bo",,"277 , sala 301 C",Centro              ,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5398107704,RODRIGO NIEMEYER DE SOUZA,RODRIGO NIEMEYER DE SOUZA,AV PST MARTIN L K JR - ATÉ 02342 - LADO ,,126 - BL. 9 - S/ 1007 - TOR 3,D CASTILHO,RIO DE JANEIRO,RJ,"{""225110"": {""profissao"": ""Médico"", ""especialidades"": [""alergista e imunologista""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}}"
5461393000154,PESCE E TRINDADE ASSISTENCIA MEDICA LTDA  ,PESCE E TRINDADE ASSISTENCIA MEDICA  ,ESTRADA DO PORTELA - ATÉ 279 - LADO ÍMPA,,99 SALA 307,MADUREIRA,RIO DE JANEIRO,RJ,
5465567368,JOSE LUCIANO SEBA,JOSE LUCIANO SEBA,AVENIDA ERNANI DO AMARAL PEIXOTO        ,,55 SALA 303,CENTRO              ,NITERÓI,RJ,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}}"
5503311000197,CENTRO MEDICO RHK LTDA,KATZ ENDOIMAGEM,R CD DE BONFIM - DE 0225 A 0529 - LADO Í,,193 - SALA 2 E 3,TIJUCA,RIO DE JANEIRO,RJ,"{""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5503813766,RAFAELA ASCENSO MEDEIROS,RAFAELA ASCENSO MEDEIROS,ESTRADA,,741 - S/ 404,FREGUESIA (JACAREPAG,RIO DE JANEIRO,RJ,"{""225255"": {""profissao"": ""Médico"", ""especialidades"": [""mastologista""]}}"
5503967000100,CLINICA OTO ALERGICA LTDA,CLINICA OTO ALERGICA,RUA,,"SL 1003, 1005, 1007, 1009, 1011 E 1013",25 DE AGOSTO,DUQUE DE CAXIAS,RJ,"{""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""225110"": {""profissao"": ""Médico"", ""especialidades"": [""alergista e imunologista""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}}"
5547779000183,CLINICA DE FISIOTERAPIA DR MARIO BARBOSA DE CAMPO GRANDE LTDA,CLINICA DE FISIOTERAPIA DR MARIO BARBOSA DE C,AV MARIA TERESA N 21                    ,,"185, sala 403 e 428",CAMPO GRANDE        ,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5565503000128,CROMA - CENTRO DE REFERENCIA OFTALMOLOGICA MADUREIRA LTDA,CROMA - CENTRO DE REFERENCIA OFTALMOLOGICA MADUREIRA,EST DO PORTELA - ATÉ 279 - LADO ÍMPAR,,N º  4240 SALA 204,MADUREIRA,RIO DE JANEIRO,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
5602813748,CAMILA BABO TORRES DOS SANTOS,CAMILA BABO TORRES DOS SANTOS,RUA DOUTOR THIBAU                       ,,"Nº 500, bloco 4 - sala 320",CENTRO              ,NOVA IGUACU,RJ,"{""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}}"
5626298746,FERNANDA CARVALHIDO ANTONIO BATISTA,FERNANDA CARVALHIDO ANTONIO BATISTA,RUA CORONEL SERRADO - LADO PAR,,,ZÉ GAROTO,SÃO GONÇALO,RJ,"{""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}, ""225127"": {""profissao"": ""Médico"", ""especialidades"": [""pneumologista""]}}"
5644738000105,FISIOMED DE CAXIAS SERVICOS DE FISIOTERAPIA E SERVICOS MEDICOS LTDA,FISIOMED SERVICOS MEDICOS AVANCADOS,AVENIDA PERIMETRAL PROFESSOR JOSÉ DE SOU,,476,JARDIM VINTE E CINCO,DUQUE DE CAXIAS,RJ,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""223905"": {""profissao"": ""Terapeuta"", ""especialidades"": [""ocupacional""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
5660067000176,CENTRO DE REABILITACAO DRA. MAINARDI LTDA,CENTRO DE REABILITACAO DRA. MAINARDI,AV. NELSON CARDOSO                      ,,Nº 18 - COB. 05,TAQUARA             ,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5667582000188,DR ANTONIO HENRIQUE RAPOSO CLINICA NEUROLOGICA E NEUROCIRURGIA LTDA,DR ANTONIO HENRIQUE RAPOSO CLINICA NEUROLOGICA E NEUROCIRURGIA,AV CESÁRIO DE MELO - DE 1480/1481 A 2837,,N º  15 - SALA 101 E 108 ,CPO GRANDE,RIO DE JANEIRO,RJ,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225260"": {""profissao"": ""Médico"", ""especialidades"": [""neurocirurgião""]}}"
5667798000143,CENTRO MEDICO CARDIOGERIATRICO ILHA LTDA,CENTRO MEDICO CARDIOGERIATRICO,RUA REPÚBLICA ÁRABE DA SÍRIA ,,Nº 252,PORTUGUESA,RIO DE JANEIRO,RJ,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225127"": {""profissao"": ""Médico"", ""especialidades"": [""pneumologista""]}, ""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}, ""225180"": {""profissao"": ""Médico"", ""especialidades"": [""geriatra""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}}"
5695158000147,BMX - VALE IMAGEM SOCIEDADE EMPRESARIA LTDA,BMX VALE IMAGEM,RUA PINTO RIBEIRO ,,Nº 3333 SALA 516 ou 910 a 912 ,CENTRO,BARRA MANSA,RJ,"{""225180"": {""profissao"": ""Médico"", ""especialidades"": [""geriatra""]}}"
5773893000121,CMM - CLINICA MEDICA DA MULHER LTDA,CMM CLINICA MEDICA DA MULHER,R DR NILO PEÇANHA - LADO PAR,,N º  15/406,CENTRO,SÃO GONÇALO,RJ,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
5790430000178,CEAP - CENTRO DE MEDICINA INTEGRADA LTDA,CEAP CENTRO DE MEDICINA INTEGRADA,RUA APIACÁS                             ,,Nº 486,TAQUARA             ,RIO DE JANEIRO,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}}"
5818942000103,GARRIDO E SALLES DERMATOLOGIA SOCIEDADE SIMPLES LTDA,GARRIDO E SALLES DERMATOLOGIA SOCIEDADE SIMPLES,AVENIDA ERNANI DO AMARAL PEIXOTO - ATÉ 1,,,CENTRO,NITERÓI,RJ,
5867935000193,CREFA- CENTRO DE REABILITACAO DR FABIANO AFFONSO LTDA,CREFA - CENTRO DE REABILITACAO DR FABIANO AFFONSO,AVENIDA ALMIRANTE JÚLIO CÉSAR DE NORONHA,,100,CENTRO,ANGRA DOS REIS,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5876094000180,CLINICA DE ENDOCRINOLOGIA DRA. EDILIA DIAS,CLINICA DRA.EDILIA,AV NOSSA SRA DE COPACABANA              ,,346 - S/ 401,COPACABANA          ,RIO DE JANEIRO,RJ,"{""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}}"
5894660000187,CONSUMED CONSULTORIOS MEDICOS LTDA,CONSUMED CONSULTORIOS MEDICOS,RUA CORONEL BERNARDINO DE MELO ,,N º  77 - SALAS 903 E 1406,CENTRO,NOVA IGUAÇU,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
5917954000187,ANGIOVASC CONSULTORIO MEDICO LTDA,ANGIOVASC CONSULTORIO MEDICO,ESTRADA DE JACAREPAGUÁ - DE 6938 AO FIM ,, Nº 16 - SALA 120 ,FREGUESIA (JACAREPAG,RIO DE JANEIRO,RJ,
5920599000103,CENTRO MEDICO NILOPOLIS LTDA,POLICLINICA MIRANDELA,EST MAL CASTELO BRANCO - ATÉ 1029 - LADO,,487,CENTRO,NILÓPOLIS,RJ,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""225110"": {""profissao"": ""Médico"", ""especialidades"": [""alergista e imunologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225133"": {""profissao"": ""Médico"", ""especialidades"": [""psiquiatra""]}, ""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}, ""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5927742000180,NUCLEO R2 DE FISIOTERAPIA APLICADA,CENTRO MEDICO NR 2,RUA CAROLINA MACHADO - DE 1228/1229 A 17,,Nº 322,BENTO RIBEIRO,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5932671000104,LEME FISIOTERAPIA - CENTRO DE REABILITACAO LTDA,LEME FISIOTERAPIA,AV PRINCESA ISABEL                      ,,685,COPACABANA          ,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5934775000158,CLINICA DE OLHOS DR CLAUDIO FABIANO E DR JOSE MIGUEL LTDA,INSTITUTO DE OLHOS FLUMINENSE,RUA ANTÔNIO TELES DE MENEZES,,"229, SALA 1415",CENTRO,SÃO JOÃO DE MERITI,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
6004601000159,VANESSA LORENA E FLAVIA AMORIM MEDICAS ASSOCIADAS LTDA,VANESSA LORENA E FLAVIA AMORIM MEDICAS ASSOCIADAS LTDA ME,Avenida Afrânio de Melo Franco          ,,"141 LEBLON SALAS: 208,209 E 210",Leblon              ,RIO DE JANEIRO,RJ,"{""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}}"
6010070000107,ANGIOMED CENTRO DE TRATAMENTO DE DOENCAS DA CIRCULACAO SIMPLES PURA,ANGIOMED CENTRO DE TRATAMENTO DE DOENCAS DA CIRCULACAO SIMPLES PURA,PÇ AQUIDAUANA,, Nº 135 ,VL KOSMOS,RIO DE JANEIRO,RJ,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}}"
6165228000118,CLINICA MANDEL - CENTRO DE TRATAMENTO DA DOR LTDA,CLÍNICA MANDEL,RUA,,284,CENTRO,RIO DE JANEIRO,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
6174178000135,CLINICA MEDICA AMEP DE BANGU LTDA,CLINICA MEDICA AMEP BANGU,RUA DOZE DE FEVEREIRO - ATÉ 807 - LADO Í,,213,BANGU,RIO DE JANEIRO,RJ,"{""225118"": {""profissao"": ""Médico"", ""especialidades"": [""nutrologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225127"": {""profissao"": ""Médico"", ""especialidades"": [""pneumologista""]}, ""225136"": {""profissao"": ""Médico"", ""especialidades"": [""reumatologista""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}, ""225320"": {""profissao"": ""Médico"", ""especialidades"": [""radiologia e diagnóstico por imagem""]}}"
6178211000103,OFTALMO ANGRA CLINICA CIRURGICA E DIAGNOSE EM OFTALMOLOGIA LTDA,OFTALMO ANGRA,AVENIDA RAUL POMPÉIA - ATÉ 39/40,,S/N LOJAS 1C E 1D,CENTRO,ANGRA DOS REIS,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
6190366000157,CELH-CENTRO DE EXAME LABORATORIAL HOSPITALAR LTDA.,CELH - CENTRO DE EXAME LABORATORIAL HOSPITALAR,AV. VICENTE DE CARVALHO                 ,,1159,VICENTE DE CARVALHO ,RIO DE JANEIRO,RJ,"{""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}, ""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
6262437000180,CENTRO OFTALMOLOGICO MEIER LTDA,CENTRO OFTALMOLOGICO MEIER,R DIAS DA CRUZ                          ,,Nº 215 - SALAS 908,MEIER               ,RIO DE JANEIRO,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
6265008000166,CAV-CENTRO AMBULATORIAL VALQUEIRE LTDA.,AMBULATORIO VALQUEIRE,AVENIDA JAMBEIRO,, Nº 15 - SALA 101,VILA VALQUEIRE,RIO DE JANEIRO,RJ,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225127"": {""profissao"": ""Médico"", ""especialidades"": [""pneumologista""]}, ""225133"": {""profissao"": ""Médico"", ""especialidades"": [""psiquiatra""]}, ""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}, ""225285"": {""profissao"": ""Médico"", ""especialidades"": [""urologista""]}, ""225320"": {""profissao"": ""Médico"", ""especialidades"": [""radiologia e diagnóstico por imagem""]}}"
6335725000117,MATER DEI CLINICA GINECOLOGICA E PERINATAL LTDA,MATER DEI CLINICA GINECOLOGICA E PERINATAL LT,RUA,,,CENTRO,NOVA FRIBURGO,RJ,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
6758888000960,FLEURY CENTRO DE PROCEDIMENTOS MEDICOS AVANCADOS S/A,LAFE,R VSC DE PIRAJÁ - ATÉ 338 - LADO PAR,,106 - LOJA A - APT 101 E 102,IPANEMA,RIO DE JANEIRO,RJ,
6925829000181,CENTRO OFTALMOLOGICO DRA CAMILLE LTDA,CENTRO OFTALMOLOGICO DRA CAMILLE,R CARDOSO DE MORAIS                     ,,Nº 8,BONSUCESSO          ,RIO DE JANEIRO,RJ,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
6947658000191,TRAUMATO ORTOPEDIA CONDADO DA BARRA LTDA,TRAUMATO ORTOPEDIA DA BARRA,AV NUTA JAMES,,65 LOJA E-F,B TIJUCA,RIO DE JANEIRO,RJ,"{""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}}"
6954244759,VANDELIZA DA COSTA LEAL RAMOS,VANDELIZA DA COSTA LEAL RAMOS,RUA LUIZ BELTRÃO - ATÉ 559/560,,160 SALA 202,VILA VALQUEIRE,RIO DE JANEIRO,RJ,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}}"
6999416000141,CLINICA PHYSIOMEDI LTDA,CLINICA PHYSIOMEDI LTDA ME,RUA,,3,CENTRO,RIO DAS OSTRAS,RJ,"{""225270"": {""profissao"": ""Médico"", ""especialidades"": [""ortopedista e traumatologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
7042453000120,ENDOSERV - ENDOSCOPIA DIGESTIVA E GASTROENTEROLOGIA LTDA,S/D,AVENIDA AYRTON SENNA - DE 662 A 3200 - L,,2500 BLOCO 02 SALA 230,BARRA DA TIJUCA,RIO DE JANEIRO,RJ,"{""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
7080127000107,QUALITY FISIOTERAPIA LTDA.,QUALITY FISIOTERAPIA LTDA,RUA QUATORZE ,,Nº 26 SALA 310 EDF. CECISA I,VILA SANTA CECÍLIA,VOLTA REDONDA,RJ,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
