cnpj,razao_social,nome_fantasia,logradouro,numero,complemento,bairro,cidade,uf,telefone,email,latitude,longitude,endereco_completo
72510480000141,CENTRO DE ONCOLOGIA CASCAVEL LIMITADA,CEONC CENTRO DE ONCOLOGIA CASCAVEL,R SOUZA NAVES - DE 3186 AO FIM  - LADO PAR,,3248,CENTRO,CASCAVEL,PR,4532204100,"convenios@ceonc.com.br, convenios@ceonc.com.br",-24.96116,-53.45824,"R SOUZA NAVES - DE 3186 AO FIM  - LADO PAR, CENTRO, CASCAVEL, PR, Brasil"
72867965934,SERGIO YOSHIO YANAGA,SERGIO YOSHIO YANAGA,AV IGUAÇU - DE 1031/1032 A 1409/1410,,N° 1236 - 1°A CONJ 116/117 E 118 ,REBOUÇAS,CURITIBA,PR,"4132596500, 4132596670, 4139945925",simone_uetaki@hotmail.com,-25.44539,-49.27712,"AV IGUAÇU - DE 1031/1032 A 1409/1410, REBOUÇAS, CURITIBA, PR, Brasil"
73310203000158,L BRAGUETO CLINICA DE FISIOTERAPIA SS LTDA,L BRAGUETO FISIOTERAPIA E ESTETICA,AVENIDA PRESIDENTE AFFONSO CAMARGO - DE 4003 AO FIM - LADO ÍMPAR,,Nº 4137,CAPÃO DA IMBUIA,CURITIBA,PR,"4132674883, 4133696141",lesliem@bol.com.br,-25.4358,-49.24868,"AVENIDA PRESIDENTE AFFONSO CAMARGO - DE 4003 AO FIM - LADO ÍMPAR, CAPÃO DA IMBUIA, CURITIBA, PR, Brasil"
73525636000120,C T CENTRO DIAGNOSTICO LTDA,C T CENTRO DIAGNOSTICO LTDA,R SARANDI ,,Nº 203 - SALA 04,CENTRO,TOLEDO,PR,4532522042,"faturamento.cdiagnostico@gmail.com, faturamento.cdiagnostico@gmail.com",-24.72424,-53.73973,"R SARANDI , CENTRO, TOLEDO, PR, Brasil"
73546384000116,"INTEGRARE CLINICA DE REABILITACAO, FISIOTERAPIAS E TERAPIAS INTEGRADAS",INTEGRARE TERAPIAS INTEGRADAS,RUA JOÃO NEGRÃO - ATÉ 849/850,,Nº 380 - 10º ANDAR - CONJ 101,CENTRO,CURITIBA,PR,"41999681266, 4130851671","integrare@integrarecuritiba.com.br, integrare@integrarecuritiba.com.br",-25.43414,-49.26464,"RUA JOÃO NEGRÃO - ATÉ 849/850, CENTRO, CURITIBA, PR, Brasil"
73863342000109,PRO-ONCO - CENTRO DE TRATAMENTO ONCOLOGICO S.A.,PRO ONCO CENTRO DE TRAT ONCOL SS LTDA,AVENIDA DOUTOR ADHEMAR PEREIRA DE BARROS - ATÉ 855/856,,679,BELA SUIÇA,LONDRINA,PR,"1140048030, 4333054200","faturamento-proonco@oncoclinicas.com, faturamento-proonco@oncoclinicas.com",-23.3353957,-51.1624446,"AVENIDA DOUTOR ADHEMAR PEREIRA DE BARROS - ATÉ 855/856, BELA SUIÇA, LONDRINA, PR, Brasil"
74708430949,CELIO TEIXEIRA MENDONCA,CELIO TEIXEIRA MENDONCA,RUA VISCONDE DO RIO BRANCO - DE 1276/1277 AO FIM,,1717 - 3A,CENTRO,CURITIBA,PR,"04133225422, 04132243970","drceliomendonca@gmail.com, drceliomendonca@gmail.com",-25.43483,-49.27854,"RUA VISCONDE DO RIO BRANCO - DE 1276/1277 AO FIM, CENTRO, CURITIBA, PR, Brasil"
75029660000102,RADIOCLINICA DIAGNOSTICO POR IMAGEM LTDA,RDI - RADIOCLINICA,R CDOR ARAÚJO - ATÉ 589/590,,Nº 1030,CENTRO,CURITIBA,PR,4133226623,"alex@rdicuritiba.com.br, alex@rdicuritiba.com.br",-25.43433,-49.27715,"R CDOR ARAÚJO - ATÉ 589/590, CENTRO, CURITIBA, PR, Brasil"
75033308000132,CENTRO DE MEDICINA NUCLEAR DO PARANA S/S LTDA,CENTRO DE MEDICINA NUCLEAR DO PR LTDA,R PE ILDEFONSO ,,158,BATEL,CURITIBA,PR,4132703291,"admin@centrodemedicina.com.br, financeiro@centrodemedicina.com.br",-25.44322,-49.28744,"R PE ILDEFONSO , BATEL, CURITIBA, PR, Brasil"
75092189000199,INSTITUTO PARANAENSE DE HEMOTERAPIA E HEMATOLOGIA S.A. - HEMOBANCO,HEMOBANCO,R CAP SOUZA FRANCO - ATÉ 145/146,,290,BATEL,CURITIBA,PR,4130235545,"diretoria@hemobanco.com.br, faturamento@hemobanco.com.br",-25.43049,-49.29301,"R CAP SOUZA FRANCO - ATÉ 145/146, BATEL, CURITIBA, PR, Brasil"
75108456000179,DIAGNOSE - LABORATORIO DE ANATOMIAPATOLOGICA E CITOLOGICA DE CURITIBA,DIAGNOSE LABORATORIO DE ANATOMIAPATOLOGICA E CITOLOGIA DE CURITIBA,RUA VOLUNTÁRIOS DA PÁTRIA ,,N º: 000475 CONJUNTO 0603,CENTRO,CURITIBA,PR,4132321906,"apoio@labdiagnose.com.br, faturamento@labdiagnose.com.br",-25.387546,-49.342306,"RUA VOLUNTÁRIOS DA PÁTRIA , CENTRO, CURITIBA, PR, Brasil"
75128447000140,INSTITUTO DE FISIOTERAPIA E REABILITACAO S/S,INSTITUTO DE FISIOTERAPIA E REABILITACAO  S/S,RUA BRUNO FILGUEIRA - DE 1311/1312 A 2229/2230,,Nº 1795,BIGORRILHO,CURITIBA,PR,4132426124,"inst.fisio.reab@jsol.com.br, inst.fisio.reab@voe.com.br",-25.43604,-49.29436,"RUA BRUNO FILGUEIRA - DE 1311/1312 A 2229/2230, BIGORRILHO, CURITIBA, PR, Brasil"
75194236972,ADRIANA RISKALLA MENDONCA,ADRIANA RISKALLA MENDONCA,RUA VISCONDE DO RIO BRANCO - DE 1276/1277 AO FIM,,1717 - 3A,CENTRO,CURITIBA,PR,"4133225422, 4132243970","adririskalla@gmail.com, angioftalmo04@gmail.com",-25.43483,-49.27854,"RUA VISCONDE DO RIO BRANCO - DE 1276/1277 AO FIM, CENTRO, CURITIBA, PR, Brasil"
75214205000250,DAVITA SERVICOS DE NEFROLOGIA CURITIBA LTDA,DAVITA SERVICOS DE NEFROLOGIA CURITIBA LTDA,R CEL HERCULANO DE ARAÚJO ,,Nº 412,N MUNDO,CURITIBA,PR,4133125400,"Marcia.Simoes@davita.com, Marcela.Silva1@davita.com",-25.48738,-49.30359,"R CEL HERCULANO DE ARAÚJO , N MUNDO, CURITIBA, PR, Brasil"
75225425000106,CLINICA DE ORTOPEDIA E TRAUMATOLOGIA DE LONDRINA LTDA.,HOSPITAL ORTOPEDICO,AVENIDA BANDEIRANTES ,,1011,VILA IPIRANGA,LONDRINA,PR,"4333792227, 4333792200","administracao@ortopedicolondrina.com.br, ortovita.adm@hotmail.com",-23.32598,-51.16169,"AVENIDA BANDEIRANTES , VILA IPIRANGA, LONDRINA, PR, Brasil"
75309237000158,RUGGERI E PIVA LTDA,LABORATORIO SAO CAMILO,R SANTOS DUMONT - DE 1601/1602 AO FIM,,3430,ZONA 01,MARINGÁ,PR,4432184348,"ricardo.poltorak@dasa.com.br, s.aguiar@dasa.com.br",-23.42185,-51.93191,"R SANTOS DUMONT - DE 1601/1602 AO FIM, ZONA 01, MARINGÁ, PR, Brasil"
75317495000186,LABORATORIO DE PATOLOGIA SANTO ANTONIO LTDA,LAB DE PATOL SANTO  ANTONIO S/C LTDA,AV CURITIBA ,,Nº 321,ZONA 04,MARINGÁ,PR,4432185999,"vicente.milani@sabin.com.br, vicente.milani@sabin.com.br",-23.42457,-51.95001,"AV CURITIBA , ZONA 04, MARINGÁ, PR, Brasil"
75501139987,ATILA JOSE BORGES JUNIOR,ATILA JOSE BORGES JUNIOR,RUA XV DE NOVEMBRO - ATÉ 894/0895,,266 CJ 57,CENTRO,CURITIBA,PR,4132238630,"clinicaprotheus@hotmail.com, admclinicaprotheus@gmail.com",-25.42946,-49.26746,"RUA XV DE NOVEMBRO - ATÉ 894/0895, CENTRO, CURITIBA, PR, Brasil"
75621367000121,CENTRO PARANAENSE DE DIAGNOSTICO ECOGRAFICO GUIDO A.V. PEREZ LTDA,CDI,R,,,ALTO DA XV,CURITIBA,PR,"04132645515, 04132648717, 04132649833, 04132649577","marta@cdipr.com.br, cdi@cdipr.com.br",-25.4230957685272,-49.2436361233135,"R, ALTO DA XV, CURITIBA, PR, Brasil"
75642793000141,LABORATORIO DE PESQUISAS E ANALISES CLINICAS D E S LTDA,LABORATORIO BIOLAB LTDA,RUA SALDANHA MARINHO - DE 0896/897 A 2549/2550,,Nº 1266,CENTRO,GUARAPUAVA,PR,4236232632,"andreiadominico@ig.com.br, bio-lab@hotmail.com",-25.38885,-51.47591,"RUA SALDANHA MARINHO - DE 0896/897 A 2549/2550, CENTRO, GUARAPUAVA, PR, Brasil"
75685966000109,RIDAN LABORATORIO DE ANALISES LTDA,RIDAN LABORATORIO DE ANALISES LTDA,AV,,,CENTRO,TELEMACO BORBA,PR,4232721975,"laboratorioridan@gmail.com, faturamentoridan@gmail.com",-24.3241974,-50.617324,"AV, CENTRO, TELEMACO BORBA, PR, Brasil"
75855957000119,LABORATORIO REUNIDOS DE UMUARAMA LTDA,LABORATORIOS REUNIDOS DE UMUARAMA,AV IPIRANGA ,,4080,ZONA I,UMUARAMA,PR,"443361-1644 , 4433611644","faturamento@labreunidos.com.br, faturamento@labreunidos.com.br",-23.76789,-53.31044,"AV IPIRANGA , ZONA I, UMUARAMA, PR, Brasil"
75999748000149,SERVICO DE HEMOTERAPIA DOM BOSCO LTDA,SERVICO DE HEMOTERAPIA DOM BOSCO,AV CIDADE DE LEIRIA - DE 251 AO FIM - LADO ÍMPAR,,374,ZONA 01,MARINGÁ,PR,4432628100,"faturamento@shdb.com.br, faturamento@shdb.com.br",-23.4229216,-51.9476277,"AV CIDADE DE LEIRIA - DE 251 AO FIM - LADO ÍMPAR, ZONA 01, MARINGÁ, PR, Brasil"
76008432000100,LABORATORIO DE ANALISES CLINICAS SANTA BRIGIDA S/S LTDA,LAB DE ANAL CLIN STA BRIGIDA S/C LTDA,TV FERREIRA DO AMARAL ,,80,A VERDE,CURITIBA,PR,4133427576,"santabrigida@lcalab.com.br, santabrigida@lcalab.com.br",-25.46132,-49.28901,"TV FERREIRA DO AMARAL , A VERDE, CURITIBA, PR, Brasil"
76033240000154,CERMEN MEDICINA NUCLEAR LTDA,CERMEN - MEDICINA NUCLEAR S.S LTDA,AL AUGUSTO STELLFELD - DE 1486/1487 AO FIM,,Nº1727,BIGORRILHO,CURITIBA,PR,"4130836060, 4130836063","sandra@cermen.com.br, faturamento@cermen.com.br",-25.43058,-49.28094,"AL AUGUSTO STELLFELD - DE 1486/1487 AO FIM, BIGORRILHO, CURITIBA, PR, Brasil"
76098870000107,SERVICO DE RADIOLOGIA MANOEL DE ABREU EIRELI,UNI-RADI MANOEL DE ABREU RADIO E DIAG POR IMAGEM,RUA SANTA CATARINA - ATÉ 1469/1470,,305,CENTRO,CASCAVEL,PR,4532252333,"financeiro01@mabreu.com.br, financeiro@mabreu.com.br",-24.96056,-53.45074,"RUA SANTA CATARINA - ATÉ 1469/1470, CENTRO, CASCAVEL, PR, Brasil"
76125764000175,LABORATORIO DOM BOSCO LTDA,LABORATORIO DOM BOSCO LTDA,RUA FLAMINGOS - ATÉ 849/850,,545,CENTRO,ARAPONGAS,PR,"04332521577, 04332521544","labordombosco@gmail.com, faturamento.labordombosco@gmail.com",-23.41142,-51.43325,"RUA FLAMINGOS - ATÉ 849/850, CENTRO, ARAPONGAS, PR, Brasil"
76169234000129,LABORATORIO DE ANALISES CLINICAS BIOMEDICO LTDA,LABORATORIO BIOMEDICO S/S LTDA,R,,Nº863,CENTRO,PONTA GROSSA,PR,4232242733,"faturamento@biomedicolab.com.br, financeiro@biomedicolab.com.br",-25.0950657,-50.1589405,"R, CENTRO, PONTA GROSSA, PR, Brasil"
76621085000197,MEDCENTRO CLINICA MEDICA E FISIOTERAPIA LTDA,MEDCENTRO,RUA VOLUNTÁRIOS DA PÁTRIA ,,Nº 400 - CONJ 102,CENTRO,CURITIBA,PR,"4133232289, 4132240923","med-centro@hotmail.com, med-centro@hotmail.com",-25.43456,-49.27265,"RUA VOLUNTÁRIOS DA PÁTRIA , CENTRO, CURITIBA, PR, Brasil"
76641927000172,COOPERATIVA PARANAENSE DOS ANESTESIOLOGISTAS,COPAN,R ITUPAVA - ATÉ 475 - LADO ÍMPAR,,71,AT GLÓRIA,CURITIBA,PR,4130771122,"auditoria@copan.org.br, fat.eletronico@copan.org.br",-25.42271,-49.25616,"R ITUPAVA - ATÉ 475 - LADO ÍMPAR, AT GLÓRIA, CURITIBA, PR, Brasil"
76652122000124,LABORAN ANALISES CLINICAS LTDA,LABORAN ANALISES LABORATORIAIS,RUA LOANDA ,,Nº 203,BONECA DO IGUAÇU,SÃO JOSÉ DOS PINHAIS,PR,4135880011,"comercial@laboran.com.br, laboran@laboran.com.br",-25.43509,-49.27522,"RUA LOANDA , BONECA DO IGUAÇU, SÃO JOSÉ DOS PINHAIS, PR, Brasil"
76684000000110,UNIRIM UNIDADE RENAL DO PORTAO LTDA,UNIRIM,AVENIDA REPÚBLICA ARGENTINA - DE 2081/2082 A 3609/3610,,Nº 3539,PORTÃO,CURITIBA,PR,4133451626.0,"assistente.comercial@rim-online.com.br, faturamento.convenio@rim-online.com.br",-25.4290877717339,-49.2406951380287,"AVENIDA REPÚBLICA ARGENTINA - DE 2081/2082 A 3609/3610, PORTÃO, CURITIBA, PR, Brasil"
76702703000123,INSTITUTO FORLANINI DE PNEUMORADIOLOGIA S/S.,INSTITUTO FORLANINI,R PEDRO IVO ,,318,CENTRO,CURITIBA,PR,4132246422,"supervisao@institutoforlanini.com.br, faturamento@institutoforlanini.com.br",-25.43235,-49.26625,"R PEDRO IVO , CENTRO, CURITIBA, PR, Brasil"
76706589000100,SERVICO DE RADIOLOGIA DMI - CURITIBA LTDA,VIVA IMAGEM,AVENIDA JOÃO GUALBERTO - ATÉ 1343/1344,,Nº 781 / 765,ALTO DA GLÓRIA,CURITIBA,PR,"4133523033, 4132527485","ORLANDO.ATANAZIO@CURAGRUPO.COM.BR, faturamento@vivaimagem.com.br",-25.4119,-49.2578,"AVENIDA JOÃO GUALBERTO - ATÉ 1343/1344, ALTO DA GLÓRIA, CURITIBA, PR, Brasil"
76708049000165,CENTRO DE ONCOLOGIA DO PARANA LTDA,CENTRO DE ONCOLOGIA DO PARANA S/C LTDA,RODOVIA BR-277 CURITIBA-PONTA GROSSA - ATÉ 4095/4096,,Nº1437,MOSSUNGUÊ,CURITIBA,PR,4133220899,"comercial@centrodeoncologia.com, faturamento@centrodeoncologia.com",-25.43076,-49.32646,"RODOVIA BR-277 CURITIBA-PONTA GROSSA - ATÉ 4095/4096, MOSSUNGUÊ, CURITIBA, PR, Brasil"
76708049000327,CENTRO DE ONCOLOGIA DO PARANA LTDA,CENTRO DE ONCOLOGIA DO PARANA,R SALDANHA MARINHO - DE 1671/1672 AO FIM,,2167,BIGORRILHO,CURITIBA,PR,4130830899,"faturamento@centrodeoncologia.com, faturamento@centrodeoncologia.com",-25.44073,-49.30362,"R SALDANHA MARINHO - DE 1671/1672 AO FIM, BIGORRILHO, CURITIBA, PR, Brasil"
76717545000185,X-LEME SERVICOS DE RADIOLOGIA CLINICA S/S LTDA.,X LEME-SERVICO DE RADIOLOGIA CLINICA S/C,AV DO BATEL ,,1541,BATEL,CURITIBA,PR,4133420666,"secretariado@xleme.com.br, faturamento@xleme.com.br",-25.4434,-49.28965,"AV DO BATEL , BATEL, CURITIBA, PR, Brasil"
76729920000107,CENTRO DE CHECK UP DE CURITIBA S/S,CENTRO DE CHECK UP DE CURITIBA S/S - EPP,R EMILIANO PERNETA - DE 372/373 AO FIM,,Nº 860,CENTRO,CURITIBA,PR,4132220101,"checkup2008@yahoo.com.br, jbscheller@yahoo.com.br",-25.43831476,-49.27913907,"R EMILIANO PERNETA - DE 372/373 AO FIM, CENTRO, CURITIBA, PR, Brasil"
76912799000154,LABORATORIO DE ANALISES E PESQUISAS CLINICAS DE CURITIBA SS LTDA,LABORATORIO DE ANALISES E PESQUISAS CLINICAS DE CTBA,AL DR CARLOS DE CARVALHO - DE 491/492 A 899/900,,846 LOJA 1,CENTRO,CURITIBA,PR,4132240380,"lab.curitiba@uol.com.br, contato@laboratorioscuritiba.com.br",-25.43356,-49.28152,"AL DR CARLOS DE CARVALHO - DE 491/492 A 899/900, CENTRO, CURITIBA, PR, Brasil"
76955616000188,IHEL INSTITUTO DE HEMATOLOGIA DE LONDRINA - EIRELI,IHEL,R SEN SOUZA NAVES - ATÉ 1603/1604,,Nº 667,CENTRO,LONDRINA,PR,"4333230774, 4333230158","faturamento@ihel.com.br, faturamento@ihel.com.br",-23.32142,-51.15774,"R SEN SOUZA NAVES - ATÉ 1603/1604, CENTRO, LONDRINA, PR, Brasil"
77029072000196,CLINICA DE REABILITACAO CABREIRA LTDA,INSTITUTO CABREIRA CRISTO REI,RUA BARÃO DO RIO BRANCO - DE 1268/1269 A 2589/2590,,N° 2414,BATEL,GUARAPUAVA,PR,"42991398818, 4233048818","institutocabreira@gmail.com, institutocabreira@gmail.com",-25.3975,-51.47618,"RUA BARÃO DO RIO BRANCO - DE 1268/1269 A 2589/2590, BATEL, GUARAPUAVA, PR, Brasil"
77325488000151,LABORATORIO OSWALDO CRUZ DE ANALISES CLINICAS DE LONDRINA LTDA.,LABORATORIO OSWALDO CRUZ,RUA SENADOR SOUZA NAVES - ATÉ 1603/1604,,Nº 1000,CENTRO,LONDRINA,PR,"4333766100, 4333766100","laboratorio@oswaldocruz-lab.com.br, faturamento@oswaldocruz-lab.com.br",-23.3249458,-51.1607709,"RUA SENADOR SOUZA NAVES - ATÉ 1603/1604, CENTRO, LONDRINA, PR, Brasil"
77348738000179,LABMED LABORATORIO MEDICO DE LONDRINA LTDA,LABIMAGEM DIAGNOSTICO AVANCADO EM MEDICINA,AVENIDA BANDEIRANTES ,,Nº 310,VILA IPIRANGA,LONDRINA,PR,4333150500,"faturamento@labimagem.com.br, faturamento@labimagem.com.br",-23.32712,-51.15477,"AVENIDA BANDEIRANTES , VILA IPIRANGA, LONDRINA, PR, Brasil"
77389252000189,NEURO INSTITUTO FOREL LTDA,NEURO INSTITUTO FOREL LTDA,RUA PADRE ANTÔNIO ,,Nº 360,CENTRO,CURITIBA,PR,"4133429208, 4133431764","faturamento-neuroforel@outlook.com, faturamento-neuroforel@outlook.com",-25.43844,-49.29033,"RUA PADRE ANTÔNIO , CENTRO, CURITIBA, PR, Brasil"
77391605000185,INSTITUTO DE RADIOLOGIA CASCAVEL LTDA,INSTITUTO DE RADIOLOGIA CASCAVEL LTDA,RUA BARÃO DO CERRO AZUL - ATÉ 511/512,,Nº 411,PARQUE SÃO PAULO,CASCAVEL,PR,4533336500,"comercial@radiologiacascavel.com.br, faturamento@radiologiacascavel.com.br",-24.96211,-53.45292,"RUA BARÃO DO CERRO AZUL - ATÉ 511/512, PARQUE SÃO PAULO, CASCAVEL, PR, Brasil"
77448843000180,LABORATORIO APUCARANA DE ANALISES CLINICAS LTDA,LABORATORIO APUCARANA DE ANALISES,R,,,CENTRO,APUCARANA,PR,4334221285,"labapucarana@gmail.com, labapucarana@gmail.com",-23.554385,-51.4618864,"R, CENTRO, APUCARANA, PR, Brasil"
77466498000107,CLINICA DE FISIOTERAPIA E REAB S LUCAS DE C MOURAO LTDA,FISIOCLINICA,AVENIDA CAPITÃO ÍNDIO BANDEIRA - ATÉ 1189/1190,,300,CENTRO,CAMPO MOURÃO,PR,4435233754,"saolucasfisioclinica@gmail.com, saolucasfisioclinica@gmail.com",-24.04751,-52.38282,"AVENIDA CAPITÃO ÍNDIO BANDEIRA - ATÉ 1189/1190, CENTRO, CAMPO MOURÃO, PR, Brasil"
77522589000112,CLINICOR - CLINICA PARANAENSE DE CARDIOLOGIA LTDA.,CLINICOR - CLINICA PARANAENSE DE CARDIOLOGIA LTDA,RUA REINALDINO SCHAFFENBERG DE QUADROS - ATÉ 519/520,,N° 367,ALTO DA RUA XV,CURITIBA,PR,4132646311,"clinicor@clinicorpr.com.br, beh.dembiski@gmail.com",-25.42929,-49.2574,"RUA REINALDINO SCHAFFENBERG DE QUADROS - ATÉ 519/520, ALTO DA RUA XV, CURITIBA, PR, Brasil"
77538288000187,CETAC CENTRO DE TOMOGRAFIA COMPUTADORIZADA LTDA,CETAC DIAGNOSTICO POR IMAGEM,R PE ILDEFONSO ,,105,BATEL,CURITIBA,PR,"4132703270, 41992274219, 04132703270"," administracao@cetac.com.br, cetac@cetac.com.br",-25.44322,-49.28744,"R PE ILDEFONSO , BATEL, CURITIBA, PR, Brasil"
77577278000150,CLINICA VITAVISAO S/S,VITAVISAO,RUA MARECHAL DEODORO - ATÉ 0766 - LADO PAR,,Nº 51 - 10º ANDAR - CONJ 1009,CENTRO,CURITIBA,PR,41991447520,"contato@vitavisao.com.br, adm@vitavisao.com.br ",-25.43247,-49.27221,"RUA MARECHAL DEODORO - ATÉ 0766 - LADO PAR, CENTRO, CURITIBA, PR, Brasil"
77577278000231,CLINICA VITAVISAO S/S,CLINICA VITAVISAO,R VLTOS DA PÁTRIA ,,1046,CENTRO,SÃO JOSÉ DOS PINHAIS,PR,"4130352544, 41991468024","adm@vitavisao.com.br, contato@vitavisao.com.br",-25.54348,-49.19216,"R VLTOS DA PÁTRIA , CENTRO, SÃO JOSÉ DOS PINHAIS, PR, Brasil"
77655538000169,LABORATORIO DE ANALISES CLINICAS DINIZ LTDA,LAB DE ANAL CLIN DINIZ S/C LTDA,R CEL. CECILIO ROCHA,,N° 300,CENTRO,JACAREZINHO,PR,4335271126,"labdiniz@uol.com.br, tereza@labdiniz.com.br",-23.15348,-49.98986,"R CEL. CECILIO ROCHA, CENTRO, JACAREZINHO, PR, Brasil"
77718955000103,CLINICA RADIODIAGNOSTICA DOMIT LTDA.,CLIN RADIODIAGNOSTICA DOMIT LTDA,R,,,CENTRO,UNIAO DA VITORIA,PR,"4235222186, 42988767514",giovana_clinicadomit@hotmail.com,-26.2256977047258,-51.0875524576721,"R, CENTRO, UNIAO DA VITORIA, PR, Brasil"
77750131000110,CONSULTORIO DE OFTALMOLOGIA DR. RENATO M. B. FORMIGA S/C,CONSULTORIO DE OFTALMOLOGIA DR. RENATO M. B. FORMIGA,RUA EMÍLIO DE MENEZES - DE 751/752 AO FIM,,Nº 1090,BOM RETIRO,CURITIBA,PR,"4132235622, 4130295622, 4133387481, 41998890041","clinicadr.renatoformiga@yahoo.com.br, clinicadr.renatoformiga@yahoo.com.br",-25.42223,-49.28048,"RUA EMÍLIO DE MENEZES - DE 751/752 AO FIM, BOM RETIRO, CURITIBA, PR, Brasil"
77795003000274,CLINICA PARANAENSE DE RADIOLOGIA S/S LTDA.,CLINICA PARANAENSE DE RADIOLOGIA S/S LTDA,PRAÇA RUI BARBOSA ,,N° 245,CENTRO,CURITIBA,PR,4132326131,"clipar@superig.com.br, faturamentoclipar@hotmail.com",-25.43563,-49.27406,"PRAÇA RUI BARBOSA , CENTRO, CURITIBA, PR, Brasil"
77927358000199,LABORATORIO PASTEUR LTDA,LABORATORIO PASTEUR,RUA PERNAMBUCO - DE 961/962 AO FIM,,Nº 1318,CENTRO,PARANAVAÍ,PR,4434222323,"faturamento@labpasteur.net, faturamento@labpasteur.net",-23.0781874,-52.453044,"RUA PERNAMBUCO - DE 961/962 AO FIM, CENTRO, PARANAVAÍ, PR, Brasil"
77928455000104,LABMAR - LABORATORIO MEDICO DE MARINGA LTDA.,LABMAR LABORATORIO MEDICO DE MARINGA LTDA,AVENIDA CARLOS CORREA BORGES ,,Nº 910,JARDIM GUAPORÉ,MARINGÁ,PR,"44998239870, 4432278787","solange@doctorinvoice.com.br, solange@doctorinvoice.com.br",-23.42364,-51.93274,"AVENIDA CARLOS CORREA BORGES , JARDIM GUAPORÉ, MARINGÁ, PR, Brasil"
77936888000101,CENTRO DE ONCOLOGIA E RADIOTERAPIA SANTANA LTDA,CENTRO DE ONCOL E RADIOT SANT ANA LTDA,AVENIDA TIRADENTES - LADO PAR,,N° 1377,ZONA 01,MARINGÁ,PR,"4432241151, 4491110849","contato@oncosantana.com.br, financeiro.oncosantana@gmail.com",-23.425702,-51.9404097,"AVENIDA TIRADENTES - LADO PAR, ZONA 01, MARINGÁ, PR, Brasil"
77954436000144,CLINICA DE MED FISICA E REABILITACAO DO PORTAO LTDA,REALMED,R LOURIVAL P NATEL ,,197,PORTÃO,CURITIBA,PR,41988624474,"realmedclinica@gmail.com, realmedclinica@gmail.com",-25.47566,-49.29148,"R LOURIVAL P NATEL , PORTÃO, CURITIBA, PR, Brasil"
77959997000136,CLINICA DE DIAGNOSTICO POR IMAGEM PACIORNIK S.S.,CLAUDIO PACIORNIK PRODUCOES E PESQUISAS,R,,Nº 404,CENTRO,CURITIBA,PR,"41988942707, 41988942748, 4130152015","falecom@clinicapaciornik.com.br, financeiro@clinicapaciornik.com.br",-25.4341069,-49.269044,"R, CENTRO, CURITIBA, PR, Brasil"
78031218000109,INSTITUTO APUCARANENSE DE ANALISES CLINICAS LTDA,LABORATORIO ALPHALAB,RUA DOUTOR NAGIB DAHER ,,Nº 934,CENTRO,APUCARANA,PR,434000-1457,"alphalab.apucarana@gruposra.com.br, faturamento.alphalab@gruposra.com.br",-23.55886,-51.46795,"RUA DOUTOR NAGIB DAHER , CENTRO, APUCARANA, PR, Brasil"
78148236000167,B. SEKULA E CIA. LTDA.,LAB DE ANAL CLIN B SEKULA E CIA LTDA,R,,"R. XV DE NOVEMBRO, 795",CENTRO,IRATI,PR,4234221013,"diretoria@sekula.com.br, administrativo@sekula.com.br",-25.4638593,-50.6465821,"R, CENTRO, IRATI, PR, Brasil"
78148988000128,LABORATORIO DE ANALISES CLINISUL S/S LTDA,LABORATORIO CLINISUL,RUA JOÃO CÂNDIDO FERREIRA - ATÉ 504/505,,Nº 170,CENTRO,IRATI,PR,4234221039,"clinisul@yahoo.com.br, clinisul@yahoo.com.br",-25.4630118,-50.6458939,"RUA JOÃO CÂNDIDO FERREIRA - ATÉ 504/505, CENTRO, IRATI, PR, Brasil"
78179363000123,CENTRO MEDICO AUXILIAR CLINI-LAB LTDA,CENTRO MEDICO AUXILIAR S/C LTDA,R JOSÉ GOMES ,,Nº 520,J GUALBERTO,PARANAGUÁ,PR,4134224204,"CLINILABFATURAMENTO@GMAIL.COM, CLINILABFATURAMENTO@GMAIL.COM",-25.5246,-48.51545,"R JOSÉ GOMES , J GUALBERTO, PARANAGUÁ, PR, Brasil"
78189347000111,INSTITUTO DO RIM DE MARINGA EIRELI,INSTITUTO DO RIM DE MARINGA,AV GOV PARIGOT DE SOUZA - DE 78/79 A 720/721,,464,ZONA 01,MARINGÁ,PR,4432246311,"contasmedicas@institutodorimdemaringa.com.br, contasmedicas@institutodorimdemaringa.com.br",-23.42305,-51.94547,"AV GOV PARIGOT DE SOUZA - DE 78/79 A 720/721, ZONA 01, MARINGÁ, PR, Brasil"
78292943000122,CLINICA RADIOLOGICA L. VIRMOND LTDA,DIAGSAUDE,RUA VICENTE MACHADO - DE 964/965 A 2598/2599,,997,CENTRO,GUARAPUAVA,PR,4236232042,"contato@diagsaude.com.br, faturamento@diagsaude.com.br",-25.39712,-51.46339,"RUA VICENTE MACHADO - DE 964/965 A 2598/2599, CENTRO, GUARAPUAVA, PR, Brasil"
78311107000148,ULTRAMED - UNIDADE DE ULTRASSONOGRAFIA LONDRINA LTDA,ULTRAMED - UNIDADE DE ULTRASSONOGRAFIA LONDRINA LTDA,RUA ALBERTO MAURÍCIO BARROSO JÚNIOR ,,Nº 95,COLONIAL,LONDRINA,PR,4333766000.0,"sara.kojo@curagrupo.com.br, luiz.menani@curagrupo.com.br",-23.341642,-51.163236,"RUA ALBERTO MAURÍCIO BARROSO JÚNIOR , COLONIAL, LONDRINA, PR, Brasil"
